,epoch,last_batch,epoch_pct,step_running_train_loss,val_loss,val_accuracy,lr,step_train_time
34,2.0,6301.0,1.7501190476190476,0.07242326438426971,0.07337553054094315,0.9817857142857143,0.00024,0 days 00:00:36.000000000
35,2.0,6721.0,1.8001190476190476,0.09879964590072632,0.13644342124462128,0.9657142857142857,0.00024,0 days 00:00:36.000000000
36,2.0,7141.0,1.8501190476190477,0.0890316516160965,0.09602253139019012,0.9729761904761904,0.00024,0 days 00:00:36.000000000
37,2.0,7561.0,1.9001190476190475,0.12082789838314056,0.1478591114282608,0.9595238095238096,0.00024,0 days 00:00:35.000000000
38,2.0,7981.0,1.9501190476190478,0.09701680392026901,0.06452653557062149,0.9825,0.00024,0 days 00:00:36.000000000
39,2.0,8400.0,2.0,0.08554276823997498,0.11012455075979233,0.9741666666666666,0.00024,0 days 00:00:35.000000000
40,3.0,421.0,2.050119047619048,0.06603073328733444,0.05769980698823929,0.9833333333333333,0.000144,0 days 00:00:36.000000000
41,3.0,841.0,2.1001190476190477,0.06692630797624588,0.07807104289531708,0.9773809523809524,0.000144,0 days 00:00:35.000000000
42,3.0,1261.0,2.1501190476190475,0.05645925924181938,0.08478549122810364,0.9760714285714286,0.000144,0 days 00:00:36.000000000
43,3.0,1681.0,2.2001190476190478,0.046671733260154724,0.0703878179192543,0.9841666666666666,0.000144,0 days 00:00:35.000000000
44,3.0,2101.0,2.2501190476190476,0.07693438231945038,0.05659930780529976,0.9851190476190477,0.000144,0 days 00:00:36.000000000
45,3.0,2521.0,2.300119047619048,0.048991814255714417,0.05834906920790672,0.983452380952381,0.000144,0 days 00:00:36.000000000
46,3.0,2941.0,2.3501190476190477,0.07411675155162811,0.05156037583947182,0.9853571428571428,0.000144,0 days 00:00:36.000000000
47,3.0,3361.0,2.4001190476190475,0.05030510574579239,0.05128173157572746,0.9889285714285714,0.000144,0 days 00:00:35.000000000
48,3.0,3781.0,2.4501190476190478,0.07829201966524124,0.058147355914115906,0.9847619047619047,0.000144,0 days 00:00:36.000000000
49,3.0,4201.0,2.5001190476190476,0.06634741276502609,0.06381305307149887,0.9838095238095238,0.000144,0 days 00:00:35.000000000
50,3.0,4621.0,2.550119047619048,0.05501842126250267,0.052267223596572876,0.9852380952380952,0.000144,0 days 00:00:36.000000000
51,3.0,5041.0,2.6001190476190477,0.0665004700422287,0.06441738456487656,0.9829761904761904,0.000144,0 days 00:00:35.000000000
52,3.0,5461.0,2.6501190476190475,0.07116346806287766,0.04384506121277809,0.9883333333333333,0.000144,0 days 00:00:36.000000000
53,3.0,5881.0,2.7001190476190478,0.06785908341407776,0.047117929905653,0.9873809523809524,0.000144,0 days 00:00:35.000000000
54,3.0,6301.0,2.7501190476190476,0.05782068520784378,0.0543324314057827,0.9863095238095239,0.000144,0 days 00:00:36.000000000
55,3.0,6721.0,2.800119047619048,0.06473694741725922,0.08042006939649582,0.9796428571428571,0.000144,0 days 00:00:35.000000000
56,3.0,7141.0,2.8501190476190477,0.04479367658495903,0.059567198157310486,0.9835714285714285,0.000144,0 days 00:00:36.000000000
57,3.0,7561.0,2.9001190476190475,0.07435737550258636,0.07665041834115982,0.9817857142857143,0.000144,0 days 00:00:35.000000000
58,3.0,7981.0,2.9501190476190478,0.0492466501891613,0.06648008525371552,0.9852380952380952,0.000144,0 days 00:00:36.000000000
59,3.0,8400.0,3.0,0.06798797100782394,0.05237060412764549,0.9830952380952381,0.000144,0 days 00:00:35.000000000
60,4.0,421.0,3.050119047619048,0.05577278882265091,0.05265602096915245,0.9845238095238096,8.639999999999999e-05,0 days 00:00:36.000000000
61,4.0,841.0,3.1001190476190477,0.03331441059708595,0.038889944553375244,0.9897619047619047,8.639999999999999e-05,0 days 00:00:35.000000000
62,4.0,1261.0,3.1501190476190475,0.03363286331295967,0.05362889915704727,0.9872619047619048,8.639999999999999e-05,0 days 00:00:36.000000000
63,4.0,1681.0,3.2001190476190478,0.03863489627838135,0.04002019017934799,0.9883333333333333,8.639999999999999e-05,0 days 00:00:35.000000000
64,4.0,2101.0,3.2501190476190476,0.03523422032594681,0.05341525003314018,0.9848809523809524,8.639999999999999e-05,0 days 00:00:36.000000000
65,4.0,2521.0,3.300119047619048,0.05423162877559662,0.04651886224746704,0.9875,8.639999999999999e-05,0 days 00:00:35.000000000
66,4.0,2941.0,3.3501190476190477,0.025143731385469437,0.045012764632701874,0.9877380952380952,8.639999999999999e-05,0 days 00:00:36.000000000
67,4.0,3361.0,3.4001190476190475,0.04871085658669472,0.058042217046022415,0.9871428571428571,8.639999999999999e-05,0 days 00:00:35.000000000
68,4.0,3781.0,3.4501190476190478,0.04576140642166138,0.03944365307688713,0.9889285714285714,8.639999999999999e-05,0 days 00:00:36.000000000
69,4.0,4201.0,3.5001190476190476,0.049928393214941025,0.038825295865535736,0.9890476190476191,8.639999999999999e-05,0 days 00:00:35.000000000
70,4.0,4621.0,3.550119047619048,0.04010477662086487,0.042359527200460434,0.9886904761904762,8.639999999999999e-05,0 days 00:00:36.000000000
71,4.0,5041.0,3.6001190476190477,0.038217753171920776,0.036795519292354584,0.9910714285714286,8.639999999999999e-05,0 days 00:00:35.000000000
72,4.0,5461.0,3.6501190476190475,0.03974134474992752,0.05989246815443039,0.9844047619047619,8.639999999999999e-05,0 days 00:00:36.000000000
73,4.0,5881.0,3.7001190476190478,0.11155196279287338,0.0424649715423584,0.9880952380952381,8.639999999999999e-05,0 days 00:00:35.000000000
74,4.0,6301.0,3.7501190476190476,0.040133170783519745,0.03862893208861351,0.9897619047619047,8.639999999999999e-05,0 days 00:00:36.000000000
75,4.0,6721.0,3.800119047619048,0.03141270577907562,0.03683970496058464,0.9905952380952381,8.639999999999999e-05,0 days 00:00:35.000000000
76,4.0,7141.0,3.8501190476190477,0.049320291727781296,0.03850743919610977,0.9885714285714285,8.639999999999999e-05,0 days 00:00:36.000000000
77,4.0,7561.0,3.9001190476190475,0.03923546150326729,0.040543343871831894,0.9894047619047619,8.639999999999999e-05,0 days 00:00:36.000000000
78,4.0,7981.0,3.9501190476190478,0.02504611387848854,0.042750075459480286,0.988452380952381,8.639999999999999e-05,0 days 00:00:36.000000000
79,4.0,8400.0,4.0,0.04789314046502113,0.04111143946647644,0.9892857142857143,8.639999999999999e-05,0 days 00:00:35.000000000
80,5.0,421.0,4.050119047619048,0.029626987874507904,0.03341015800833702,0.9917857142857143,5.184e-05,0 days 00:00:36.000000000
81,5.0,841.0,4.100119047619048,0.01841868832707405,0.035388167947530746,0.9896428571428572,5.184e-05,0 days 00:00:36.000000000
82,5.0,1261.0,4.1501190476190475,0.028145771473646164,0.0372239425778389,0.9894047619047619,5.184e-05,0 days 00:00:36.000000000
83,5.0,1681.0,4.200119047619047,0.027258310467004776,0.03581757843494415,0.9903571428571428,5.184e-05,0 days 00:00:35.000000000
84,5.0,2101.0,4.250119047619048,0.030906815081834793,0.03812975436449051,0.9901190476190476,5.184e-05,0 days 00:00:36.000000000
85,5.0,2521.0,4.300119047619048,0.03690631687641144,0.02985863760113716,0.9923809523809524,5.184e-05,0 days 00:00:35.000000000
86,5.0,2941.0,4.350119047619048,0.025660963729023933,0.03190449997782707,0.9921428571428571,5.184e-05,0 days 00:00:36.000000000
87,5.0,3361.0,4.4001190476190475,0.02598133496940136,0.028504282236099243,0.9916666666666667,5.184e-05,0 days 00:00:35.000000000
88,5.0,3781.0,4.450119047619047,0.017215289175510406,0.04263617470860481,0.9896428571428572,5.184e-05,0 days 00:00:36.000000000
89,5.0,4201.0,4.500119047619048,0.02447052113711834,0.031153226271271706,0.9914285714285714,5.184e-05,0 days 00:00:35.000000000
90,5.0,4621.0,4.550119047619048,0.033573828637599945,0.03154081478714943,0.9914285714285714,5.184e-05,0 days 00:00:36.000000000
91,5.0,5041.0,4.600119047619048,0.029274705797433853,0.038945507258176804,0.9891666666666666,5.184e-05,0 days 00:00:35.000000000
92,5.0,5461.0,4.6501190476190475,0.045783188194036484,0.03212367743253708,0.9909523809523809,5.184e-05,0 days 00:00:36.000000000
93,5.0,5881.0,4.700119047619047,0.0147086875513196,0.027076520025730133,0.991547619047619,5.184e-05,0 days 00:00:35.000000000
94,5.0,6301.0,4.750119047619048,0.030312182381749153,0.030767763033509254,0.9902380952380953,5.184e-05,0 days 00:00:36.000000000
95,5.0,6721.0,4.800119047619048,0.02909274399280548,0.02942885272204876,0.9922619047619048,5.184e-05,0 days 00:00:35.000000000
96,5.0,7141.0,4.850119047619048,0.023354709148406982,0.025679422542452812,0.9922619047619048,5.184e-05,0 days 00:00:36.000000000
97,5.0,7561.0,4.9001190476190475,0.02330973371863365,0.036407679319381714,0.9898809523809524,5.184e-05,0 days 00:00:35.000000000
98,5.0,7981.0,4.950119047619047,0.035705238580703735,0.035778578370809555,0.9902380952380953,5.184e-05,0 days 00:00:36.000000000
99,5.0,8400.0,5.0,0.03769434615969658,0.03692556917667389,0.9898809523809524,5.184e-05,0 days 00:00:35.000000000
100,6.0,421.0,5.050119047619048,0.028535397723317146,0.029164329171180725,0.9914285714285714,3.110399999999999e-05,0 days 00:00:36.000000000
101,6.0,841.0,5.100119047619048,0.02826572209596634,0.026465119794011116,0.9926190476190476,3.110399999999999e-05,0 days 00:00:35.000000000
102,6.0,1261.0,5.1501190476190475,0.03136316314339638,0.027305198833346367,0.9910714285714286,3.110399999999999e-05,0 days 00:00:36.000000000
103,6.0,1681.0,5.200119047619047,0.02262662723660469,0.028100991621613503,0.9922619047619048,3.110399999999999e-05,0 days 00:00:35.000000000
104,6.0,2101.0,5.250119047619048,0.028375787660479546,0.02584332413971424,0.9920238095238095,3.110399999999999e-05,0 days 00:00:36.000000000
105,6.0,2521.0,5.300119047619048,0.025188717991113663,0.025676241144537926,0.9926190476190476,3.110399999999999e-05,0 days 00:00:35.000000000
106,6.0,2941.0,5.350119047619048,0.014493018388748169,0.031534694135189056,0.9920238095238095,3.110399999999999e-05,0 days 00:00:36.000000000
107,6.0,3361.0,5.4001190476190475,0.03824569284915924,0.031834520399570465,0.9907142857142858,3.110399999999999e-05,0 days 00:00:35.000000000
108,6.0,3781.0,5.450119047619047,0.03230626508593559,0.029779236763715744,0.9926190476190476,3.110399999999999e-05,0 days 00:00:36.000000000
109,6.0,4201.0,5.500119047619048,0.01984255760908127,0.0328713096678257,0.9910714285714286,3.110399999999999e-05,0 days 00:00:35.000000000
110,6.0,4621.0,5.550119047619048,0.033303093165159225,0.03167295455932617,0.9914285714285714,3.110399999999999e-05,0 days 00:00:36.000000000
111,6.0,5041.0,5.600119047619048,0.018597368150949478,0.02705691009759903,0.9923809523809524,3.110399999999999e-05,0 days 00:00:36.000000000
112,6.0,5461.0,5.6501190476190475,0.013580914586782455,0.025244221091270447,0.9933333333333333,3.110399999999999e-05,0 days 00:00:36.000000000
113,6.0,5881.0,5.700119047619047,0.010929090902209282,0.029306694865226746,0.9910714285714286,3.110399999999999e-05,0 days 00:00:35.000000000
114,6.0,6301.0,5.750119047619048,0.03473375737667084,0.02624570205807686,0.9928571428571429,3.110399999999999e-05,0 days 00:00:36.000000000
115,6.0,6721.0,5.800119047619048,0.027158590033650398,0.03172920644283295,0.9917857142857143,3.110399999999999e-05,0 days 00:00:36.000000000
116,6.0,7141.0,5.850119047619048,0.03444188833236694,0.028934601694345474,0.9917857142857143,3.110399999999999e-05,0 days 00:00:36.000000000
117,6.0,7561.0,5.9001190476190475,0.01434872392565012,0.030955955386161804,0.9925,3.110399999999999e-05,0 days 00:00:35.000000000
118,6.0,7981.0,5.950119047619047,0.02163839340209961,0.029747923836112022,0.9922619047619048,3.110399999999999e-05,0 days 00:00:36.000000000
119,6.0,8400.0,6.0,0.02565913274884224,0.03128396347165108,0.9916666666666667,3.110399999999999e-05,0 days 00:00:35.000000000
120,7.0,421.0,6.050119047619048,0.011142740957438946,0.031743623316287994,0.9909523809523809,1.8662399999999996e-05,0 days 00:00:36.000000000
121,7.0,841.0,6.100119047619048,0.0250582043081522,0.02953292988240719,0.9920238095238095,1.8662399999999996e-05,0 days 00:00:35.000000000
122,7.0,1261.0,6.1501190476190475,0.021260270848870277,0.0276749636977911,0.9925,1.8662399999999996e-05,0 days 00:00:36.000000000
123,7.0,1681.0,6.200119047619047,0.019399885088205338,0.02828936278820038,0.9928571428571429,1.8662399999999996e-05,0 days 00:00:35.000000000
124,7.0,2101.0,6.250119047619048,0.017726575955748558,0.026488352566957474,0.993452380952381,1.8662399999999996e-05,0 days 00:00:36.000000000
125,7.0,2521.0,6.300119047619048,0.01611930876970291,0.02350955829024315,0.9935714285714285,1.8662399999999996e-05,0 days 00:00:35.000000000
126,7.0,2941.0,6.350119047619048,0.008658514358103275,0.027342144399881363,0.9925,1.8662399999999996e-05,0 days 00:00:36.000000000
127,7.0,3361.0,6.4001190476190475,0.016971029341220856,0.032004572451114655,0.9921428571428571,1.8662399999999996e-05,0 days 00:00:35.000000000
128,7.0,3781.0,6.450119047619047,0.026901112869381905,0.025342077016830444,0.9930952380952381,1.8662399999999996e-05,0 days 00:00:36.000000000
129,7.0,4201.0,6.500119047619048,0.02524341084063053,0.028679078444838524,0.9923809523809524,1.8662399999999996e-05,0 days 00:00:36.000000000
130,7.0,4621.0,6.550119047619048,0.023124555125832558,0.025545764714479446,0.9926190476190476,1.8662399999999996e-05,0 days 00:00:36.000000000
131,7.0,5041.0,6.600119047619048,0.023456288501620293,0.024812813848257065,0.9932142857142857,1.8662399999999996e-05,0 days 00:00:35.000000000
132,7.0,5461.0,6.6501190476190475,0.017117561772465706,0.028468957170844078,0.9920238095238095,1.8662399999999996e-05,0 days 00:00:36.000000000
133,7.0,5881.0,6.700119047619047,0.02140219882130623,0.02320156991481781,0.9944047619047619,1.8662399999999996e-05,0 days 00:00:35.000000000
134,7.0,6301.0,6.750119047619048,0.014226572588086128,0.029616592451930046,0.9932142857142857,1.8662399999999996e-05,0 days 00:00:36.000000000
135,7.0,6721.0,6.800119047619048,0.02421870082616806,0.027577253058552742,0.9932142857142857,1.8662399999999996e-05,0 days 00:00:36.000000000
136,7.0,7141.0,6.850119047619048,0.029021207243204117,0.024994483217597008,0.9928571428571429,1.8662399999999996e-05,0 days 00:00:36.000000000
137,7.0,7561.0,6.9001190476190475,0.016299966722726822,0.02803555317223072,0.9921428571428571,1.8662399999999996e-05,0 days 00:00:35.000000000
138,7.0,7981.0,6.950119047619047,0.02796326018869877,0.02541482448577881,0.9927380952380952,1.8662399999999996e-05,0 days 00:00:36.000000000
139,7.0,8400.0,7.0,0.015184184536337852,0.03450121358036995,0.9904761904761905,1.8662399999999996e-05,0 days 00:00:35.000000000
140,8.0,421.0,7.050119047619048,0.015239731408655643,0.02605437859892845,0.9914285714285714,1.1197439999999998e-05,0 days 00:00:36.000000000
141,8.0,841.0,7.100119047619048,0.006907594855874777,0.02622896619141102,0.9941666666666666,1.1197439999999998e-05,0 days 00:00:36.000000000
142,8.0,1261.0,7.1501190476190475,0.0334588848054409,0.026052074506878853,0.9928571428571429,1.1197439999999998e-05,0 days 00:00:36.000000000
143,8.0,1681.0,7.200119047619047,0.013875025324523449,0.028857408091425896,0.9925,1.1197439999999998e-05,0 days 00:00:36.000000000
144,8.0,2101.0,7.250119047619048,0.008654767647385597,0.03069627657532692,0.9917857142857143,1.1197439999999998e-05,0 days 00:00:36.000000000
145,8.0,2521.0,7.300119047619048,0.018396876752376556,0.030608149245381355,0.9925,1.1197439999999998e-05,0 days 00:00:36.000000000
146,8.0,2941.0,7.350119047619048,0.018346017226576805,0.02454286254942417,0.9928571428571429,1.1197439999999998e-05,0 days 00:00:36.000000000
147,8.0,3361.0,7.4001190476190475,0.016449352726340294,0.021175378933548927,0.9936904761904762,1.1197439999999998e-05,0 days 00:00:36.000000000
148,8.0,3781.0,7.450119047619047,0.036053676158189774,0.029050124809145927,0.9926190476190476,1.1197439999999998e-05,0 days 00:00:36.000000000
149,8.0,4201.0,7.500119047619048,0.0187585037201643,0.022924507036805153,0.9936904761904762,1.1197439999999998e-05,0 days 00:00:36.000000000
150,8.0,4621.0,7.550119047619048,0.01852431334555149,0.022319365292787552,0.9942857142857143,1.1197439999999998e-05,0 days 00:00:36.000000000
151,8.0,5041.0,7.600119047619048,0.017879920080304146,0.02791759930551052,0.9923809523809524,1.1197439999999998e-05,0 days 00:00:36.000000000
152,8.0,5461.0,7.6501190476190475,0.022910838946700096,0.023880096152424812,0.9933333333333333,1.1197439999999998e-05,0 days 00:00:36.000000000
153,8.0,5881.0,7.700119047619047,0.023595869541168213,0.02615954726934433,0.9939285714285714,1.1197439999999998e-05,0 days 00:00:36.000000000
154,8.0,6301.0,7.750119047619048,0.024597657844424248,0.024257967248558998,0.9929761904761905,1.1197439999999998e-05,0 days 00:00:36.000000000
155,8.0,6721.0,7.800119047619048,0.013600632548332214,0.025706982240080833,0.9935714285714285,1.1197439999999998e-05,0 days 00:00:36.000000000
156,8.0,7141.0,7.850119047619048,0.006841057911515236,0.02450408972799778,0.9936904761904762,1.1197439999999998e-05,0 days 00:00:36.000000000
157,8.0,7561.0,7.9001190476190475,0.015432151965796947,0.027076395228505135,0.9929761904761905,1.1197439999999998e-05,0 days 00:00:36.000000000
158,8.0,7981.0,7.950119047619047,0.026576079428195953,0.02644994854927063,0.9930952380952381,1.1197439999999998e-05,0 days 00:00:36.000000000
159,8.0,8400.0,8.0,0.013402263633906841,0.026313507929444313,0.9933333333333333,1.1197439999999998e-05,0 days 00:00:36.000000000
160,9.0,421.0,8.050119047619047,0.01565549150109291,0.02483294904232025,0.9941666666666666,6.718463999999998e-06,0 days 00:00:36.000000000
161,9.0,841.0,8.100119047619048,0.016058102250099182,0.022707009688019753,0.9938095238095238,6.718463999999998e-06,0 days 00:00:36.000000000
162,9.0,1261.0,8.150119047619048,0.022397741675376892,0.025909190997481346,0.9935714285714285,6.718463999999998e-06,0 days 00:00:36.000000000
163,9.0,1681.0,8.200119047619047,0.013414017856121063,0.021276023238897324,0.9942857142857143,6.718463999999998e-06,0 days 00:00:36.000000000
164,9.0,2101.0,8.250119047619048,0.016241412609815598,0.02034962922334671,0.9946428571428572,6.718463999999998e-06,0 days 00:00:36.000000000
165,9.0,2521.0,8.300119047619047,0.006908093579113483,0.021691665053367615,0.9941666666666666,6.718463999999998e-06,0 days 00:00:36.000000000
166,9.0,2941.0,8.350119047619048,0.018845919519662857,0.028310609981417656,0.9942857142857143,6.718463999999998e-06,0 days 00:00:36.000000000
167,9.0,3361.0,8.400119047619048,0.01926383562386036,0.025916803628206253,0.9936904761904762,6.718463999999998e-06,0 days 00:00:36.000000000
168,9.0,3781.0,8.450119047619047,0.023422157391905785,0.02015034295618534,0.9942857142857143,6.718463999999998e-06,0 days 00:00:36.000000000
169,9.0,4201.0,8.500119047619048,0.01030351035296917,0.023483382537961006,0.9938095238095238,6.718463999999998e-06,0 days 00:00:36.000000000
170,9.0,4621.0,8.550119047619047,0.016319328919053078,0.028431929647922516,0.9935714285714285,6.718463999999998e-06,0 days 00:00:36.000000000
171,9.0,5041.0,8.600119047619048,0.027484402060508728,0.02188405767083168,0.9947619047619047,6.718463999999998e-06,0 days 00:00:35.000000000
172,9.0,5461.0,8.650119047619048,0.009417904540896416,0.02646501362323761,0.9925,6.718463999999998e-06,0 days 00:00:36.000000000
173,9.0,5881.0,8.700119047619047,0.010913313366472721,0.02307521179318428,0.9942857142857143,6.718463999999998e-06,0 days 00:00:36.000000000
174,9.0,6301.0,8.750119047619048,0.018843717873096466,0.02344861626625061,0.9936904761904762,6.718463999999998e-06,0 days 00:00:36.000000000
175,9.0,6721.0,8.800119047619047,0.020553553476929665,0.02520361915230751,0.9935714285714285,6.718463999999998e-06,0 days 00:00:36.000000000
176,9.0,7141.0,8.850119047619048,0.01190793514251709,0.02603738196194172,0.9930952380952381,6.718463999999998e-06,0 days 00:00:36.000000000
177,9.0,7561.0,8.900119047619048,0.017363952472805977,0.02469221130013466,0.9938095238095238,6.718463999999998e-06,0 days 00:00:36.000000000
178,9.0,7981.0,8.950119047619047,0.020335040986537933,0.02299995720386505,0.9940476190476191,6.718463999999998e-06,0 days 00:00:36.000000000
179,9.0,8400.0,9.0,0.013630090281367302,0.023233283311128616,0.9935714285714285,6.718463999999998e-06,0 days 00:00:35.000000000
180,10.0,421.0,9.050119047619047,0.028062712401151657,0.02669426053762436,0.9930952380952381,4.031078399999999e-06,0 days 00:00:36.000000000
181,10.0,841.0,9.100119047619048,0.013946166262030602,0.023263219743967056,0.9941666666666666,4.031078399999999e-06,0 days 00:00:35.000000000
182,10.0,1261.0,9.150119047619048,0.014240952208638191,0.02691834047436714,0.9932142857142857,4.031078399999999e-06,0 days 00:00:36.000000000
183,10.0,1681.0,9.200119047619047,0.0178582314401865,0.028587153181433678,0.9926190476190476,4.031078399999999e-06,0 days 00:00:36.000000000
184,10.0,2101.0,9.250119047619048,0.02976241707801819,0.026057608425617218,0.9930952380952381,4.031078399999999e-06,0 days 00:00:36.000000000
185,10.0,2521.0,9.300119047619047,0.010903407819569111,0.02717813476920128,0.9938095238095238,4.031078399999999e-06,0 days 00:00:35.000000000
186,10.0,2941.0,9.350119047619048,0.01118945237249136,0.023498959839344025,0.9940476190476191,4.031078399999999e-06,0 days 00:00:36.000000000
187,10.0,3361.0,9.400119047619048,0.017056945711374283,0.024859534576535225,0.9941666666666666,4.031078399999999e-06,0 days 00:00:36.000000000
188,10.0,3781.0,9.450119047619047,0.010158266872167587,0.023824431002140045,0.9939285714285714,4.031078399999999e-06,0 days 00:00:36.000000000
189,10.0,4201.0,9.500119047619048,0.015051622875034809,0.027066104114055634,0.9941666666666666,4.031078399999999e-06,0 days 00:00:36.000000000
190,10.0,4621.0,9.550119047619047,0.017090441659092903,0.03636755421757698,0.9930952380952381,4.031078399999999e-06,0 days 00:00:36.000000000
191,10.0,5041.0,9.600119047619048,0.012605962343513966,0.024354547262191772,0.9942857142857143,4.031078399999999e-06,0 days 00:00:36.000000000
192,10.0,5461.0,9.650119047619048,0.011242474429309368,0.02440432459115982,0.9936904761904762,4.031078399999999e-06,0 days 00:00:36.000000000
193,10.0,5881.0,9.700119047619047,0.02140193246304989,0.020816009491682053,0.995,4.031078399999999e-06,0 days 00:01:11.000000000
194,10.0,6301.0,9.750119047619048,0.01925824023783207,0.026979895308613777,0.9929761904761905,4.031078399999999e-06,0 days 00:00:36.000000000
195,10.0,6721.0,9.800119047619047,0.010665425099432468,0.026944924145936966,0.9939285714285714,4.031078399999999e-06,0 days 00:00:35.000000000
196,10.0,7141.0,9.850119047619048,0.01677706651389599,0.02377014420926571,0.9942857142857143,4.031078399999999e-06,0 days 00:00:36.000000000
197,10.0,7561.0,9.900119047619048,0.011391227133572102,0.021271415054798126,0.9941666666666666,4.031078399999999e-06,0 days 00:00:36.000000000
198,10.0,7981.0,9.950119047619047,0.01504124328494072,0.025751598179340363,0.995,4.031078399999999e-06,0 days 00:01:08.000000000
199,10.0,8400.0,10.0,0.012830494903028011,0.04619318246841431,0.9928571428571429,4.031078399999999e-06,0 days 00:01:08.000000000
